1540	328.191
1541	328.154
1542	328.121
1543	328.09
1544	328.062
1545	328.036
1546	328.014
1547	327.994
1548	327.976
1549	327.961
1550	327.948
1551	327.938
1552	327.929
1553	327.923
1554	327.92
1555	327.918
1556	327.919
1557	327.921
1558	327.926
1559	327.933
1560	327.942
1561	327.953
1562	327.967
1563	327.982
1564	328
1565	328.02
1566	328.042
1567	328.066
1568	328.092
1569	328.121
1570	328.153
1571	328.186
1572	328.223
1573	328.262
1574	328.303
1575	328.348
1576	328.395
1577	328.445
1578	328.498
1579	328.555
1580	328.614
1581	328.677
1582	328.744
1583	328.815
1584	328.889
1585	328.968
1586	329.05
1587	329.138
1588	329.229
1589	329.326
1590	329.428
1591	329.535
1592	329.648
1593	329.767
1594	329.892
1595	330.023
1596	330.161
1597	330.307
1598	330.459
1599	330.62
1600	330.789
1601	330.967
1602	331.154
1603	331.35
1604	331.557
1605	331.774
1606	332.002
1607	332.242
1608	332.495
1609	332.76
1610	333.039
1611	333.333
1612	333.641
1613	333.966
1614	334.307
1615	334.666
1616	335.043
1617	335.439
1618	335.852
1619	336.277
1620	336.695
1621	337.098
1622	337.482
1623	337.847
1624	338.194
1625	338.524
1626	338.837
1627	339.134
1628	339.416
1629	339.685
1630	339.939
1631	340.181
1632	340.411
1633	340.629
1634	340.836
1635	341.032
1636	341.219
1637	341.395
1638	341.563
1639	341.721
1640	341.872
1641	342.014
1642	342.149
1643	342.277
1644	342.398
1645	342.512
1646	342.62
1647	342.722
1648	342.818
1649	342.909
1650	342.994
1651	343.075
1652	343.15
1653	343.221
1654	343.287
1655	343.35
1656	343.408
1657	343.462
1658	343.512
1659	343.558
1660	343.601
1661	343.64
1662	343.677
1663	343.709
1664	343.739
1665	343.765
1666	343.789
1667	343.809
1668	343.827
1669	343.842
1670	343.854
1671	343.863
1672	343.87
1673	343.874
1674	343.875
1675	343.874
1676	343.87
1677	343.863
1678	343.853
1679	343.841
1680	343.827
1681	343.809
1682	343.789
1683	343.767
1684	343.741
1685	343.712
1686	343.681
1687	343.647
1688	343.609
1689	343.569
1690	343.525
1691	343.478
1692	343.428
1693	343.374
1694	343.317
1695	343.255
1696	343.19
1697	343.121
1698	343.048
1699	342.971
1700	342.889
1701	342.802
1702	342.71
1703	342.614
1704	342.512
1705	342.404
1706	342.291
1707	342.171
1708	342.046
1709	341.913
1710	341.774
1711	341.627
1712	341.473
1713	341.311
1714	341.14
1715	340.961
1716	340.772
1717	340.574
1718	340.366
1719	340.147
1720	339.916
1721	339.674
1722	339.42
1723	339.153
1724	338.872
1725	338.577
1726	338.266
1727	337.94
1728	337.598
1729	337.238
1730	336.859
1731	336.462
1732	336.044
1733	335.608
1734	335.159
1735	334.711
1736	334.278
1737	333.864
1738	333.469
1739	333.094
1740	332.736
1741	332.395
1742	332.07
1743	331.76
1744	331.465
1745	331.184
1746	330.916
1747	330.661
1748	330.418
1749	330.186
1750	329.964
1751	329.753
1752	329.552
1753	329.36
1754	329.176
1755	329.001
1756	328.834
1757	328.675
1758	328.523
1759	328.377
1760	328.238
1761	328.106
1762	327.979
1763	327.858
1764	327.742
1765	327.631
1766	327.525
1767	327.423
1768	327.326
1769	327.233
1770	327.144
1771	327.058
1772	326.977
1773	326.898
1774	326.823
1775	326.751
1776	326.682
1777	326.615
1778	326.551
1779	326.49
1780	326.431
1781	326.375
1782	326.32
1783	326.268
1784	326.218
1785	326.169
1786	326.123
1787	326.078
1788	326.034
1789	325.993
1790	325.952
1791	325.914
1792	325.876
1793	325.84
1794	325.805
1795	325.771
1796	325.739
1797	325.707
1798	325.677
1799	325.647
1800	325.618
1801	325.591
1802	325.564
1803	325.538
1804	325.513
1805	325.488
1806	325.464
1807	325.441
1808	325.419
1809	325.397
1810	325.376
1811	325.355
1812	325.335
1813	325.316
1814	325.297
1815	325.278
1816	325.26
1817	325.243
1818	325.226
1819	325.209
1820	325.192
1821	325.177
1822	325.161
1823	325.146
1824	325.131
1825	325.116
1826	325.102
1827	325.088
1828	325.074
1829	325.061
1830	325.048
1831	325.035
1832	325.023
1833	325.01
1834	324.998
1835	324.986
1836	324.975
1837	324.963
1838	324.952
1839	324.941
1840	324.93
1841	324.92
1842	324.909
